textbox25,textbox53,textbox24,textbox52,textbox54,textbox28,textbox48,textbox27,textbox49,textbox26,textbox50,textbox1,textbox2
DISPATCH MINERA LOS PELAMBRES,Inicio turno,01-ENE-2026 A,Fin turno,17-FEB-2026 A,Reporte creado el,"martes, 17 de febrero de 2026",Tiempo,9:32:37,Generado por,SANTIAGO\amsmfernandez,Generado en (segundos),93

FullShiftName,Equipo,Metros,Tp__Efectivo,Demora_Prog,Demora_Nprog,Reserva,Mant__Prog,Mant__Nprog,ID_UEBD,ID_Disp__Física,ID_Disp__Mecánica,Textbox40,Textbox41,Textbox42,Textbox43,Textbox44,Textbox45,Textbox46,Textbox47,Textbox48,Textbox49,Textbox28,Textbox29,Textbox30,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox37
20-ENE-2026 B,PF03,"8.364,7","7,7","2,6","1,7","0,0","0,0","0,0","64,4","100,0","100,0","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-07,"28.461,2","0,0","485,3","60,0","0,0","0,0","0,0","0,0","100,0","100,0","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-21,"17.255,0","0,0","77,3","170,0","0,0","0,0","389,5","0,0","38,8","38,8","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-22,"19.818,2","0,0","168,6","94,4","0,0","0,0","0,0","0,0","100,0","100,0","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-23,"10.894,2","0,0","355,4","10,9","0,0","0,0","185,2","0,0","66,4","66,4","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-24,"15.256,5","0,0","75,2","4,2","0,0","0,0","0,0","0,0","16,8","100,0","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
20-ENE-2026 B,PF-26,"47.349,9","0,0","63,3","0,0","0,0","0,0","698,6","0,0","8,3","8,3","147.399,7","7,7","1.227,6","341,1","0,0","0,0","1.273,3","64,4","430,3","513,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF03,"8.364,7","8,4","0,9","0,5","0,0","0,0","2,1","85,3","82,5","82,5","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF-07,"28.461,2","0,0","54,6","123,0","67,1","0,0","191,0","0,0","56,2","56,2","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF-22,"19.818,2","0,0","136,8","63,5","0,0","0,0","0,0","0,0","100,0","100,0","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF-23,"10.894,2","0,0","0,0","879,4","0,0","0,0","182,1","0,0","82,8","82,8","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF-24,"15.256,5","0,0","187,0","0,0","0,0","0,0","0,0","0,0","100,0","100,0","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 A,PF-26,"47.349,9","0,0","93,7","158,0","0,0","0,0","226,7","0,0","52,6","52,6","130.144,7","8,4","473,0","1.224,5","67,1","0,0","602,0","85,3","474,2","474,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF03,"8.364,7","4,1","1,8","6,1","0,0","0,0","0,0","34,3","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-07,"28.461,2","0,0","57,2","119,5","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-21,"17.255,0","0,0","0,0","128,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-22,"19.818,2","0,0","0,0","1.672,7","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-23,"10.894,2","0,0","59,9","89,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-24,"15.256,5","0,0","275,5","86,9","0,0","0,0","22,6","0,0","94,1","94,1","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-25,"34.764,9","0,0","0,0","149,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
21-ENE-2026 B,PF-26,"47.349,9","0,0","79,0","32,2","470,1","0,0","142,4","0,0","80,3","80,3","182.164,7","4,1","473,3","2.284,3","470,1","0,0","165,0","34,3","774,4","774,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF03,"8.364,7","9,2","0,1","2,1","0,0","0,0","0,6","80,5","95,0","95,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-07,"28.461,2","0,0","0,0","49,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-21,"17.255,0","0,0","25,2","9,6","0,0","0,0","141,8","0,0","19,7","19,7","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-22,"19.818,2","0,0","0,0","8,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-23,"10.894,2","0,0","29,1","81,6","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-24,"15.256,5","0,0","58,4","37,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-25,"34.764,9","0,0","27,0","38,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 A,PF-26,"47.349,9","0,0","46,0","72,7","0,0","0,0","192,4","0,0","38,1","38,1","182.164,7","9,2","185,9","300,0","0,0","0,0","334,8","80,5","652,9","652,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF03,"8.364,7","5,9","3,3","1,2","0,0","0,0","1,6","56,2","86,8","86,8","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","122,5","0,0","4.655,5","0,0","0,0","2,6","2,6","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-21,"17.255,0","0,0","84,0","22,7","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-22,"19.818,2","0,0","188,6","177,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-23,"10.894,2","0,0","65,5","5,2","0,0","0,0","169,3","0,0","29,5","29,5","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-24,"15.256,5","0,0","123,2","17,7","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-25,"34.764,9","0,0","38,3","6,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
22-ENE-2026 B,PF-26,"47.349,9","0,0","108,8","40,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","5,9","611,7","394,7","0,0","4.655,5","170,9","56,2","618,8","618,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF03,"8.364,7","6,7","1,0","2,2","0,0","0,0","2,0","67,5","83,3","83,3","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-21,"17.255,0","0,0","30,7","68,9","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-22,"19.818,2","0,0","80,2","23,0","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-23,"10.894,2","0,0","19,2","35,6","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-24,"15.256,5","0,0","34,1","16,0","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-25,"34.764,9","0,0","295,1","86,3","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 A,PF-26,"47.349,9","0,0","37,5","195,6","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","6,7","498,0","427,6","0,0","0,0","2,0","67,5","683,3","683,3","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF03,"8.364,7","9,0","1,0","2,1","0,0","0,0","0,0","74,7","100,0","100,0","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-21,"17.255,0","0,0","0,0","48,0","372,2","0,0","0,0","0,0","100,0","100,0","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-22,"19.818,2","0,0","85,3","183,9","0,0","46,4","0,0","0,0","85,3","85,3","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-23,"10.894,2","0,0","69,0","12,1","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-24,"15.256,5","0,0","29,2","30,0","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-25,"34.764,9","0,0","63,3","74,2","399,1","0,0","0,0","0,0","100,0","100,0","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
23-ENE-2026 B,PF-26,"47.349,9","0,0","0,0","29,7","0,0","0,0","1.317,6","0,0","2,2","2,2","153.703,5","9,0","247,7","379,9","771,2","46,4","1.317,6","74,7","587,5","587,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF03,"8.364,7","3,3","0,0","2,4","0,0","0,0","6,4","58,1","46,8","46,8","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-21,"17.255,0","0,0","92,8","133,1","0,0","0,0","169,6","0,0","57,1","57,1","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-22,"19.818,2","0,0","0,0","290,0","0,0","0,0","343,0","0,0","45,8","45,8","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-23,"10.894,2","0,0","0,0","378,8","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-24,"15.256,5","0,0","53,8","327,1","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-25,"34.764,9","0,0","43,3","35,7","0,0","0,0","0,0","0,0","100,0","100,0","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 A,PF-26,"47.349,9","0,0","0,0","4,6","0,0","0,0","2.513,8","0,0","0,2","0,2","153.703,5","3,3","189,9","1.171,7","0,0","0,0","3.032,7","58,1","449,9","449,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF03,"8.364,7","0,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","646,7","0,0","0,0","0,0","0,0","100,0","100,0","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-21,"17.255,0","0,0","0,0","46,6","0,0","0,0","356,8","0,0","11,5","11,5","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-22,"19.818,2","0,0","25,9","209,7","0,0","0,0","0,0","0,0","100,0","100,0","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-23,"10.894,2","0,0","0,0","29,2","0,0","22,0","0,0","0,0","57,0","57,0","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-24,"15.256,5","0,0","121,5","4,4","0,0","0,0","0,0","0,0","100,0","100,0","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
24-ENE-2026 B,PF-25,"34.764,9","0,0","166,3","90,8","0,0","0,0","17,9","0,0","93,5","93,5","134.814,8","0,0","313,7","1.027,4","0,0","22,0","386,6","0,0","462,1","462,1","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF03,"8.364,7","0,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-07,"28.461,2","0,0","0,0","57,5","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-21,"17.255,0","0,0","84,9","113,1","0,0","0,0","394,5","0,0","33,4","33,4","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-22,"19.818,2","0,0","41,2","7,2","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-23,"10.894,2","0,0","0,0","0,0","0,0","2.615,0","0,0","0,0","0,0","0,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-24,"15.256,5","0,0","39,3","31,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-25,"34.764,9","0,0","0,0","19,0","0,0","0,0","214,4","0,0","8,1","8,1","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 A,PF-26,"47.349,9","0,0","43,8","20,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","0,0","209,1","249,0","0,0","2.615,0","620,9","0,0","441,6","441,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF03,"8.364,7","8,0","0,0","0,0","0,0","0,0","4,0","100,0","66,7","66,7","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","609,4","55,3","0,0","0,0","0,0","100,0","100,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-21,"17.255,0","0,0","0,0","93,2","0,0","0,0","0,0","0,0","100,0","100,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-22,"19.818,2","0,0","0,0","112,7","37,9","0,0","0,0","0,0","100,0","100,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-24,"15.256,5","0,0","0,0","181,8","73,9","0,0","0,0","0,0","100,0","100,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-25,"34.764,9","0,0","0,0","251,9","71,3","0,0","0,0","0,0","100,0","100,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
25-ENE-2026 B,PF-26,"47.349,9","0,0","0,0","145,7","85,6","0,0","306,2","0,0","43,0","43,0","171.270,4","8,0","0,0","1.394,7","323,9","0,0","310,2","100,0","609,7","609,7","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
26-ENE-2026 A,PF03,"8.364,7","3,0","0,0","0,0","0,0","0,0","9,0","100,0","25,0","25,0","171.270,4","3,0","293,5","304,0","106,5","0,0","5.056,0","100,0","526,2","526,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
26-ENE-2026 A,PF-07,"28.461,2","0,0","0,0","114,0","0,0","0,0","0,0","0,0","100,0","100,0","171.270,4","3,0","293,5","304,0","106,5","0,0","5.056,0","100,0","526,2","526,2","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
